ranking,company,first_name,last_name,address,city,state,zip,neighborhood,phone,website,email,short_description,description,sic,sic_description,naics,naics_description,employees,revenue,tags,notes,username
,US Navy Med Ctr-Orthopedics,,,34800 Bob Wilson Dr # 112,San Diego,CA,92134,Balboa Park,(619) 532-8427,Rowling.Com,,,"The Naval Medical Center is the military health care system in the western United States that provides professional health care physicians and specialists. It has nine primary care facilities for family members and eight medical clinics that serve active duty personnel. It offers a wide range of medical services, such as infertility treatment, maternal-fetal medicine, gynecology, maternity, mental health and obstetrics services. It also offers various support services, including advanced directives, blood donor center, dental benefits, cancer registry, industrial hygiene, pastoral care, patient administration, security, standard operating procedures, and product line and materials reference. The center s amenities include a children's waiting room, banking services, command mail room, navy exchange, library, post office and food service. The Naval Medical Center is located in San Diego.",801101,Physicians & Surgeons,621111,Offices Of Physicians (Exc Mental Health Specs),100,"$4,717,000 ",,,
,Lisi Medical Jeropa,,,950 Borra Pl,Escondido,CA,92029,Vineyard,(760) 432-9785,Jeropa.Com,,,"Jean-Louis and Rosemarie Paroz founded Jeropa Swiss Precision in October 1985. Jeropa employs nearly 100 employees in an approximately 27,200 square foot facility. The manufacturing capability of Jeropa is supported by some of the latest computer numerically controlled equipment. The screw machine department has a turning capacity of .015 to 1.25 inches in diameter on various types of machines ranging from three to eight axis. On its CNC lathe, the company accepts work up to 4 inches in diameter. Its milling facility also includes some of the latest CNC machining centers with milling capabilities up to 18 by 14 by 10 inches. A secondary operation department that includes special drilling and milling machines, CNC chuckers, grinders and deburring equipment supports the screw machine department. Its machines are capable of manufacturing in many materials, such as titanium, aircraft alloy, super alloys, stainless steel, brass, aluminum and various plastics. Jeropa Swiss Precision is located in Escondido, Calif.",384104,Physicians & Surgeons Equip & Supls-Mfrs,339112,Surgical & Medical Instrument Manufacturing,100,"$40,606,000 ",,,
,LA Bella Pizza Garden,,,373 Third Ave,Chula Vista,CA,91910,Central Chula Vista,(619) 426-8821,Labellacafe.Com,,,,581222,Pizza,722511,Full-Service Restaurants,100,"$5,612,000 ",,,
,VIA Telecom,,,3390 Carmel Mountain Rd # 100,San Diego,CA,92121,Torrey Preserve,(858) 350-5560,Via-Telecom.Com,,,"Founded in 2002, VIA Telecom Inc. is a fabless semiconductor company with core development focus in CDMA baseband processors. Based in San Diego, Calif., it offers solutions for software, reference design, customer and test support. VIA Telecom Inc. s single-chip CDMA baseband processors support a wide range of dual mode technologies, including CDMA2000, 1xEVDO, and CDMA2000/GSM. The firm provides a series of commercial-grade reference design platforms covering data cards, USB Dongle, ultra cost-handsets, multimedia handsets and smartphones. Its list of clients includes Nokia, Samsung, LGE, K-Touch, Haier, Lenovo, Inventec and Pantech.",367201,Printed & Etched Circuits-Mfrs,334412,Bare Printed Circuit Board Manufacturing,100,"$14,934,000 ",,,
,R R Donnelley,,,7590 Carroll Rd,San Diego,CA,92121,Miramar,(858) 693-6600,Rrdonnelley.Com,,,"RR Donnelley, founded in 1864, is one of the leading providers of print and related services, and document-based business process outsourcing. It provides services, such as commercial and financial printing, direct mail, print fulfillment and management, and transactional print and mail. It also provides logistics, online services, digital photography, color services, and content and database management. The print communication products offered by the company include books, catalogs, commercial print collateral, directories, business forms, stock, custom and radio frequency labels, and direct mail communications. The company s value-added services include logistics and fulfillment, media services and a variety of online business solutions. The company offers services to a wide range of industries, such as publishing, health care, advertising, retail, technology and financial industries. RR Donnelley is headquartered in Chicago, and has more than 600 offices throughout the world.",275202,Printers (Mfrs),323111,Commercial Printing (Except Screen & Books),100,"$19,506,000 ",,,
,XTRA,,,6160 Cornerstone Ct E,San Diego,CA,92121,Sorrento Valley,(619) 570-1919,91x.Com,,,"Located in San Diego, XTRA - 91X, is an alternative radio station that broadcasts a variety of entertainment and news programs. The radio station offers information on school closings and openings, weather and traffic. It also broadcasts local and national, entertainment, business, technology and sports news. XTRA - 91X additionally covers various community events. It is a part of Finest City Broadcasting, which was founded in 2005 and operates radio stations in San Diego. The radio station s Web site provides a program guide and organizes various contests. Its entertainment section provides information on the latest movies and shows in theaters.",483201,Radio Stations & Broadcasting Companies,515112,Radio Stations,100,"$11,612,000 ",,,
,Berkshire Hathaway Home Svc,,,2365 Northside Dr,San Diego,CA,92108,Mission Valley East,(858) 653-6400,Berkshirehathawayhs.Com,,,,653118,Real Estate,531210,Offices Of Real Estate Agents & Brokers,100,"$13,302,000 ",,,
,Century 21 Award,,,5640 Baltimore Dr,La Mesa,CA,91942,,(619) 463-5000,Century21award.Com,,,"CENTURY 21 Award is a part of Award-Superstars, ranked by RIS Media as one of the top real estate companies in the United States. The firm serves throughout Southern California and offers assistance with residential, investment and commercial properties. It has a staff of more than 1,500 real estate sales associates. CENTURY 21 Award is an affiliate of CENTURY 21 Real Estate, one of the largest residential real estate sales organizations in the world with more than 6,500 offices and over 110,000 real estate professionals in nearly 30 countries and territories. It offers a variety of services, such as property search, virtual tours, featured listings, and buyer and seller tips. CENTURY 21 Award operates over 10 sales offices throughout San Diego and Riverside counties in California and maintains an office location in La Mesa, Calif.",653118,Real Estate,531210,Offices Of Real Estate Agents & Brokers,100,"$13,302,000 ",,,
,Coldwell Banker-Assoc Realty,,,16363 Bernardo Center Dr,San Diego,CA,92128,Rancho Bernardo,(858) 485-8087,Discoverranchobernardo.Com,,,,653118,Real Estate,531210,Offices Of Real Estate Agents & Brokers,100,"$13,302,000 ",,,
,San Diego Reo Specialsits,,,2433 Fenton St # B,Chula Vista,CA,91914,Eastlake Business Park,(619) 869-4727,Sandiegorealestateonline.Com,,,,653118,Real Estate,531210,Offices Of Real Estate Agents & Brokers,100,"$13,302,000 ",,,
,A P Wireless Infrastructure,,,9373 Towne Centre Dr # 200,San Diego,CA,92121,University City,(858) 657-9474,Apwip.Com,,,,616201,Real Estate Loans,522292,Real Estate Credit,100,"$48,192,000 ",,,
,Sunrise Management,,,7837 Convoy Ct # 100,San Diego,CA,92111,Kearny Mesa,(858) 571-8777,Sunrisemgmt.Com,,,"Based in San Diego, Calif., Sunrise Management is a fully integrated real estate management firm that specializes in multifamily properties. Founded in 1978, the firm s expertise covers a wide array of property types, including conventional, affordable, senior living, luxury and mobile home communities. Sunrise Management offers a host of services, such as real estate management, property due diligence, property construction, project management, marketing and leasing. The company manages over 9,000 units of properties and partners with Monarch Group Management.",653108,Real Estate Management,531210,Offices Of Real Estate Agents & Brokers,100,"$13,302,000 ",,,
,Carmel Mountain Rehab & Hlth,,,11895 Avenue Of Industry,San Diego,CA,92128,Carmel Mountain,(858) 673-0101,Carmelmountain.Net,,,"The Carmel Mountain Rehab & Healthcare Center is one of the leading, 115-plus-bed skilled nursing facilities in San Diego. The center specializes in 24-hour nursing care and in-house rehabilitation services. It offers physical, occupational and speech therapies. The Carmel Mountain Rehab & Healthcare Center assists in recovering from various surgeries, injuries and serious illnesses. The center has expertise in several types of short- and long-term care solutions. It serves individuals of all ages. The center offers enteral feeding programs, as well as social, pharmacy, housekeeping and laundry services. The Carmel Mountain Rehab & Healthcare Center is a part of The Ensign Group, which operates more than 70 medical care facilities in California, Arizona, Texas, Washington, Utah, Idaho and Colorado.",833102,Rehabilitation Services,624310,Vocational Rehabilitation Services,100,$0 ,,,
,Roofing Services Intl Inc,,,8285 Buckhorn St,San Diego,CA,92111,Kearny Mesa,(858) 278-7200,Thinkrsi.Com,,,"RSI Roofing & Rain Gutters, located in San Diego, provides commercial roofing services to customers throughout Southern California. RSI's services include re-roofing, new roofing, emergency leak service, roof maintenance programs, roof evaluation and consulting, sample testing and repair, coatings and weatherproofing. Its clients include property managers, shopping centers, hospitals, apartments and several homeowners associations. The company is active in BOMA, IREM, NAIOP, the Better Business Bureau, Construction Specifiers Institute, Built-up Roof Systems Institute, San Diego Roofing Contractors Association, California Roofing Contractors Association, National Roofing Contractors Association and the San Diego Chamber of Commerce. In 2004, the company opened its rain gutter division.",176109,Roofing Contractors,238160,Roofing Contractors,100,"$14,401,000 ",,,
