ranking,company,first_name,last_name,address,city,state,zip,neighborhood,phone,website,email,short_description,description,sic,sic_description,naics,naics_description,employees,revenue,tags,notes,username
,W Y Technologies Inc,,,10755 Scripps Poway Pkwy # F,San Diego,CA,92131,Miramar Ranch North,(858) 748-1600,Wytechnology.Com,,,,737311,Website Design Service,541512,Computer Systems Design Services,10,"$1,854,000 ",,,
,Web Cube Cms,,,320 S Cedros Ave,Solana Beach,CA,92075,Solana Beach,Not Available,Getwebcube.Com,,,,737206,Computer Software,511210,Software Publishers,11,"$4,528,000 ",,,
,Web Wise Productions,,,6312 Riverdale St,San Diego,CA,92120,Grantville,(619) 237-4069,Bighitters.Com,,,,737415,Internet Service,518210,"Data Processing, Hosting & Related Services",10,"$2,406,000 ",,,
,Wilshire Quinn Telos Fund,,,525 B St,San Diego,CA,92101,Core-Columbia,(619) 858-4720,Wilshirequinn.Com,,,,737206,Computer Software,511210,Software Publishers,18,"$7,409,000 ",,,
,Wiredred Software,,,9350 Waxie Way # 100,San Diego,CA,92123,Kearny Mesa,(858) 715-0970,Wiredred-Epop.Com,,,,737206,Computer Software,511210,Software Publishers,11,"$4,528,000 ",,,
,Wiseguy Technologies,,,9275 Sky Park Ct # 400,San Diego,CA,92123,Kearny Mesa,(858) 467-7676,Wiseguytech.Com,,,"Wiseguy Technologies is a software development and consulting firm based in San Diego, CA. We specialize in providing a wide range of web based solutions and internet-related strategies for small to medium-sized companies. With a strong understanding of business technology goals combined with the flexibility of a number of platforms, network technologies, and programming expertise, we are able to deliver a unique solution, customized to our client's requirements, allowing them to focus on their core business. Wiseguy Technologies project life cycle is broken down into four key components: Analysis, Development, Implementation, and Maintenance. This methodology provides a systematic approach to analyzing your requirements and implementing a solution which will meet your business objectives.",737108,Computer-Software Developers,541511,Custom Computer Programming Services,10,"$1,427,000 ",,,
,World Bridge Technologies,,,9330 Stevens Rd # A,Santee,CA,92071,,(619) 792-1260,Worldbridgetech.Com,,,,152144,Construction Companies,236115,New Single-Family Hsng Constr (Exc For-Sale Bldrs),19,"$6,326,000 ",,,
,World Digital Innovations,,,8993 January Pl,San Diego,CA,92122,University City,(858) 457-0277,Worlddigitalinnovations.Com,,,,737911,Computers-Support Services,541519,Other Computer Related Services,12,"$1,967,000 ",,,
,X-Digital Systems,,,6260 Sequence Dr,San Diego,CA,92121,Sorrento Valley,(858) 535-2340,Picodigital.Com,,,"X-Digital Systems Inc. is one of the leading service providers, designers and manufacturers of satellite and terrestrial multimedia communication systems in United States, South America, Asia and Europe. Based in San Diego, Calif., it specializes in communications systems for both wireless and wired applications. The company offers its services to radio stations, residences, retail chain stores, cable service providers and hotels worldwide. X-Digital Systems Inc. renders broadcast distribution solutions via multichannel satellite and terrestrial IP.",737105,Computer Graphics,541511,Custom Computer Programming Services,16,"$2,282,000 ",,,
,Xcential Group LLC,,,841 2nd St,Encinitas,CA,92024,,(760) 632-1400,Legisweb.Com,,,,737206,Computer Software,511210,Software Publishers,18,"$7,409,000 ",,,
,Yuri Software,,,1463 Santa Marta Ct,Solana Beach,CA,92075,Solana Beach,(858) 436-2116,Yurisw.Com,,,,737206,Computer Software,511210,Software Publishers,18,"$7,409,000 ",,,
,Zak Morris Co,,,,Vista,CA,92083,,(760) 598-8555,Zmc.Com,,,,737206,Computer Software,511210,Software Publishers,18,"$7,409,000 ",,,
,Zybex Inc,,,7875 Convoy Ct # 25,San Diego,CA,92111,Kearny Mesa,(858) 558-2220,Zybex.Com,,,,872103,Billing Service,541219,Other Accounting Services,10,"$1,426,000 ",,,
,Company Name,,,Address,City,State,ZIP Code,Neighborhood,Phone Number Combined,Website,,,Company Description,Primary SIC Code,Primary SIC Description,Primary NAICS,Primary NAICS Description,Location Employee Size Actual,Location Sales Volume Actual,,,
,1sttransactions Corp,,,970 W Valley Pkwy # 456,Escondido,CA,92025,Central Escondido,(760) 291-0081,1sttransaction.Com,,,,737108,Computer-Software Developers,541511,Custom Computer Programming Services,5,"$714,000 ",,,
,247 PC Tech,,,845 Regulo Pl # 1225,Chula Vista,CA,91910,Rancho - Del Rey,(619) 634-0096,247pctech.Net,,,,737105,Computer Graphics,541511,Custom Computer Programming Services,5,"$714,000 ",,,
,3 D Enterprises,,,3615 Kearny Villa Rd # 203,San Diego,CA,92123,,(858) 530-2202,3denterprisesinc.Com,,,,154213,Building Contractors,236220,Commercial & Institutional Building Construction,6,"$1,998,000 ",,,
,39 Celsius Web Mktng Consltng,,,12463 Rancho Bernardo Rd # 548,San Diego,CA,92128,Rancho Bernardo,(858) 324-4603,39celsius.Com,,,,737416,Internet Home Page Dev Consulting,518210,"Data Processing, Hosting & Related Services",5,"$1,203,000 ",,,
,41 Orange Marketing,,,7227 Broadway # 303,Lemon Grove,CA,91945,Lemon Grove,(619) 929-0174,41orange.Com,,,,737414,Automation Technology Services,518210,"Data Processing, Hosting & Related Services",5,"$556,000 ",,,
,5e Consulting Inc,,,12463 Rancho Bernardo Rd # 196,San Diego,CA,92128,Rancho Bernardo,(760) 715-7491,Medmatrix.Biz,,,"Customer satisfaction is 5e's end objective through personal and highly professional services with integrity. This approach continues to provide us with satisfied repeat and referral customers. 5e's CEO Message. 5 Elements Consulting Inc. is a full-service information technology ( IT ) firm specializing in,, services for small businesses, offices, and home offices in the San Diego area. 5 Elements Consulting, Inc was established to meet the IT needs of small businesses and offices who cannot afford a full time IT person. 5e is the personalized 'IT Department' for over one hundred clients in the San Diego area customizing proven IT technologies for clients' businesses to streamline their operations and rein in expenses. We pride ourselves on assigning a customized team to collaborate with you for each project! This ensures that the talents most appropriate to your needs are available to you. Ben is an experienced technical director, whose role necessitates him to continually evolve with the changing technological environment and remain in touch with the major changes that impact the information technology ( IT ) industry on a continual basis. Contrary to the common impression that computing and information management is a dry and mathematical science, Ben has continually orchestrated creative and innovative projects for clients across a wide variety of businesses and industries. Through his business, personal endeavors, and family life, he seeks to promote integrity, honesty, and altruism within the businesses and broader communities. Matt oversees the daily operations of the web services sector while contributing to the fulfillment of those services. He develops new and exciting online applications, manages diverse and client-specific teams to lead projects to completion, and provides technical guidance to clients, affiliates, and team members. Matt's fundamental approach to business and projects reflect his personal emphasis on cohesion, simplicity, and enthusiasm. Kenny oversees the sales, marketing, and customer service operations. By insuring that clients, vendors, and our production teams stay on the same page, he successfully ensures our operational efficiency and develops our client relationships. Kenny's continuous striving in business presence, project and service cross-promotion, and quick response are a reflection of his fundamental optimism and concern for mutual beneficence of everyone involved.",874264,Consulting Services,541611,Administrative & General Mgmt Consulting Services,5,"$570,000 ",,,
,7th Day It Consulting,,,3421 Lake Circle Dr,Fallbrook,CA,92028,,(760) 975-4707,7thdayit.Com,,,,737109,Information Technology Services,541511,Custom Computer Programming Services,8,"$1,141,000 ",,,
,A Plus Surplus Inc,,,841 14th St,San Diego,CA,92101,East Village,(619) 230-1100,Aplussurplus.Com,,,"We have been in the surplus business for 23 years, 7 years of that on the internet, learning what it takes to sell your surplus on eBay and other online auctions. We specialize in consignments, but we are still a full service company. From complete We can come to your location, take a look at your equipment, and make you an offer. This is the fastest way to get paid for your equipment, but you will most likely get more money if you CONSIGN your equipment to us. ' ) ' onMouseOut='hideTip ( ) class='marcador'buy-outs and If time is critical, we can make you an offer and have the equipment ( or everything, including the waste ) out of the building in a set time frame ( even if it is a couple days ). From offices to aircraft manufacturing facilities, there is no job too big. We will also provide this service to our consignors.",561102,Salvage & Surplus Merchandise,448150,Clothing Accessories Stores,7,"$1,282,000 ",,,
,A Servant's Heart Web Design,,,2209 Valley Rd,Oceanside,CA,92056,Mira Costa,(760) 744-8200,Trustworthycare.Com,,,,737415,Internet Service,518210,"Data Processing, Hosting & Related Services",7,"$1,684,000 ",,,
,A Squared Technologies Inc,,,1195 Linda Vista Dr # C,San Marcos,CA,92078,,(760) 591-9608,Californiaproductdevelopers.Com,,,"Since 1985, we have helped inventors, entrepreneurs, and start ups to turn their concept into profitable products. We specialize in concept design, electrical engineering, prototyping, contract manufacturing, circuit boards, and electrical components. We are ISO 9000 compliant. Our process is integrated, from idea, to concept, to prototype, finished product, then market.rnrnCall today to find out more.",399906,Assembly & Fabricating Service (Mfrs),339999,All Other Miscellaneous Manufacturing,6,"$1,797,000 ",,,
,Abra Collabra,,,1155 Sportfisher Dr # 200,Oceanside,CA,92054,Downtown Oceanside,(760) 433-3000,Abracollabra.Com,,,,737304,Data Communications Systems-Networks,541512,Computer Systems Design Services,7,"$1,298,000 ",,,
,ACC Business Machines,,,8865 Balboa Ave # B,San Diego,CA,92123,Kearny Mesa,(858) 505-8685,Accbusinessmachines.Com,,,,738999,Business Services NEC,561990,All Other Support Services,9,"$950,000 ",,,
,Advanced Acoustic Concepts,,,4025 Camino Del Rio S,San Diego,CA,92108,Grantville,(619) 542-7708,Aac.Com,,,,737109,Information Technology Services,541511,Custom Computer Programming Services,8,"$1,141,000 ",,,
,Advanced Radar Technology,,,910 Loma Ct,El Cajon,CA,92020,,(619) 303-2321,Advancedradartechnology.Com,,,,899925,Geophysical Services,541690,Other Scientific & Technical Consulting Services,6,"$987,000 ",,,
,Advanced Technologies Conslnt,,,5755 Oberlin Dr # 112,San Diego,CA,92121,Sorrento Valley,(858) 658-0304,Atconsultants.Net,,,,525104,Hardware-Retail,444130,Hardware Stores,5,"$2,031,000 ",,,
,Advantos Systems Inc,,,4370 LA Jolla Village Dr # 400,San Diego,CA,92122,University City,(760) 944-5570,Advantos.Net,,,,737206,Computer Software,511210,Software Publishers,5,"$2,058,000 ",,,
,Aesthetic Brand Marketing,,,501 W Broadway # 800,San Diego,CA,92101,Marina,(619) 400-4992,Nashvillebreastaugmentation.Org,,,,737311,Website Design Service,541512,Computer Systems Design Services,7,"$1,298,000 ",,,
,AEV Mobile Computer Repair,,,4776 Lamont St,San Diego,CA,92109,Pacific Beach,(858) 246-6636,Aevrepair.Com,,,,737801,Computers-Service & Repair,811212,Computer & Office Machine Repair & Maintenance,7,"$1,069,000 ",,,
,Agile Specific,,,3228 Grey Hawk Ct,Carlsbad,CA,92010,,(858) 450-0034,Agilepacific.Net,,,,737206,Computer Software,511210,Software Publishers,6,"$2,470,000 ",,,
,Air Gain Inc,,,1930 Palomar Point Way # 107,Carlsbad,CA,92008,,(760) 579-0892,Airgain.Com,,,,737109,Information Technology Services,541511,Custom Computer Programming Services,8,"$1,141,000 ",,,
,Ama Networks,,,1620 5th Ave,San Diego,CA,92101,Cortez,(619) 450-1878,Amanetworks.Com,,,,737905,Computer Consultants,541512,Computer Systems Design Services,5,"$820,000 ",,,
,AME Software Products Inc,,,205 W 5th Ave # 101,Escondido,CA,92025,Central Escondido,(760) 738-3720,Amesoftware.Com,,,,272102,Publishers-Periodical (Mfrs),511120,Periodical Publishers,9,"$2,261,000 ",,,
,Ameranth Inc,,,10221 Slaterve,San Diego,CA,92121,,(858) 362-0150,Ameranth.Com,,,,737398,Computer Integrated Systems Design,541512,Computer Systems Design Services,8,"$1,483,000 ",,,
,American Internet Svc LLC,,,3745 4th Ave,San Diego,CA,92103,Hillcrest,(619) 579-3539,Americanis.Net,,,,737415,Internet Service,518210,"Data Processing, Hosting & Related Services",7,"$1,684,000 ",,,
,Amh Internet Solutions Inc,,,3830 Ruette San Raphael,San Diego,CA,92130,Carmel Valley,(858) 720-1400,Amh.Com,,,,737102,Computer Programming Services,541511,Custom Computer Programming Services,5,"$714,000 ",,,
,Applied Power System Seo,,,101 W Broadway # 584,San Diego,CA,92101,Horton Plaza,(858) 256-5829,Appliedpowersystem.Com,,,,737415,Internet Service,518210,"Data Processing, Hosting & Related Services",7,"$1,684,000 ",,,
,Argee Computers,,,1347 Coy Ct,El Cajon,CA,92021,,(619) 462-2448,Argee.Com,,,,737801,Computers-Service & Repair,811212,Computer & Office Machine Repair & Maintenance,6,"$917,000 ",,,
,Aspera Technologies Inc,,,501 W Broadway,San Diego,CA,92101,Marina,(619) 704-0405,Aspera.Com,,,,737109,Information Technology Services,541511,Custom Computer Programming Services,8,"$1,141,000 ",,,
,At Space Bar,,,7454 University Ave # A,La Mesa,CA,91942,,(619) 461-7100,Atspacebar.Com,,,,737415,Internet Service,518210,"Data Processing, Hosting & Related Services",5,"$1,203,000 ",,,
,Atlantis Marketing,,,919 Garnet Ave # 218,San Diego,CA,92109,Pacific Beach,(858) 272-2881,Atlantismarketing.Net,,,,737415,Internet Service,518210,"Data Processing, Hosting & Related Services",7,"$1,684,000 ",,,
,Atom Sage,,,12463 Rancho Bernardo Rd # 529,San Diego,CA,92128,Rancho Bernardo,(858) 951-3080,Atomsage.Com,,,,489901,Communications Services-Common Carriers,517919,All Other Telecommunications,6,"$2,497,000 ",,,
,ATS,,,13944 Oakwood Glen Pl,Valley Center,CA,92082,,(760) 480-9662,Affordabletelephone.Com,,,,481302,Telecommunications Services,517919,All Other Telecommunications,6,"$2,585,000 ",,,
,Avalon Rf,,,344 Coogan Way,El Cajon,CA,92020,,(619) 401-1967,Avalonrf.Com,,,,737415,Internet Service,518210,"Data Processing, Hosting & Related Services",6,"$1,444,000 ",,,
,Avantipoint Software,,,9640b Mission Gorge Rd # 154,Santee,CA,92071,,(619) 356-1514,Yomommaisawhore.Com,,,,737206,Computer Software,511210,Software Publishers,6,"$2,470,000 ",,,
,Backplane,,,16728 Calle Hermosa,San Diego,CA,92127,,(858) 244-6100,Backplane.Com,,,,737398,Computer Integrated Systems Design,541512,Computer Systems Design Services,8,"$1,483,000 ",,,
,Bank Transaction Inc,,,10855 Sorrento Valley Rd # 201,San Diego,CA,92121,Sorrento Valley,(858) 784-0052,Banktransactions.Com,,,,602101,Banks,522110,Commercial Banking,9,"$3,736,000 ",,,
,Beacon Cloud Solutions Inc,,,1010 Turquoise St # 265,San Diego,CA,92109,Pacific Beach,(619) 922-0457,Beaconcloudsolutions.Com,,,,737108,Computer-Software Developers,541511,Custom Computer Programming Services,5,$0 ,,,
,Bell Consulting,,,776 Nolan Ave,Chula Vista,CA,91910,Hilltop,(619) 368-9004,Bellconsultinginc.Com,,,,874899,Consultants-Business NEC,541618,Other Management Consulting Services,5,"$549,000 ",,,
,Bender Enterprises Inc,,,7040 Avenida Encinas # 104,Carlsbad,CA,92011,,(760) 438-9783,Vinsleuth.Com,,,,737304,Data Communications Systems-Networks,541512,Computer Systems Design Services,7,"$1,298,000 ",,,
